SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,SAFE_DISTANCE
38,DC:A6:32:2C:42:BC,2020-07-14 22:43:15.157255,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-59,0
39,DC:A6:32:2C:42:BC,2020-07-14 22:43:17.157153,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-70,0
40,DC:A6:32:2C:42:BC,2020-07-14 22:43:18.058409,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,0
41,DC:A6:32:2C:42:BC,2020-07-14 22:43:19.183906,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-60,0
42,DC:A6:32:2C:42:BC,2020-07-14 22:43:20.043295,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-61,0
43,DC:A6:32:2C:42:BC,2020-07-14 22:43:21.158167,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-65,0
44,DC:A6:32:2C:42:BC,2020-07-14 22:43:23.073107,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-71,0
45,DC:A6:32:2C:42:BC,2020-07-14 22:43:24.919268,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-58,0
46,DC:A6:32:2C:42:BC,2020-07-14 22:43:25.002962,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-61,0
47,DC:A6:32:2C:42:BC,2020-07-14 22:43:26.065425,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,0
48,DC:A6:32:2C:42:BC,2020-07-14 22:43:27.194178,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-83,0
49,DC:A6:32:2C:42:BC,2020-07-14 22:43:28.812792,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-77,0
50,DC:A6:32:2C:42:BC,2020-07-14 22:43:29.096507,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-64,0
51,DC:A6:32:2C:42:BC,2020-07-14 22:43:30.918428,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,0
52,DC:A6:32:2C:42:BC,2020-07-14 22:43:31.002637,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-67,0
53,DC:A6:32:2C:42:BC,2020-07-14 22:43:32.205207,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,0
54,DC:A6:32:2C:42:BC,2020-07-14 22:43:33.389586,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-67,0
55,DC:A6:32:2C:42:BC,2020-07-14 22:43:34.062534,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-67,0
56,DC:A6:32:2C:42:BC,2020-07-14 22:43:35.052505,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-63,0
57,DC:A6:32:2C:42:BC,2020-07-14 22:43:37.057449,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-63,0
58,DC:A6:32:2C:42:BC,2020-07-14 22:43:38.203719,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-69,0
59,DC:A6:32:2C:42:BC,2020-07-14 22:43:39.096090,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-68,0
60,DC:A6:32:2C:42:BC,2020-07-14 22:43:40.103547,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-79,0
61,DC:A6:32:2C:42:BC,2020-07-14 22:43:41.226053,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-69,0
62,DC:A6:32:2C:42:BC,2020-07-14 22:43:42.007248,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-73,0
63,DC:A6:32:2C:42:BC,2020-07-14 22:43:43.184774,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-68,0
64,DC:A6:32:2C:42:BC,2020-07-14 22:43:44.183503,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-59,0
65,DC:A6:32:2C:42:BC,2020-07-14 22:43:45.752089,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-77,0
66,DC:A6:32:2C:42:BC,2020-07-14 22:43:46.012064,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-69,0
67,DC:A6:32:2C:42:BC,2020-07-14 22:43:47.654502,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-70,0
68,DC:A6:32:2C:42:BC,2020-07-14 22:43:48.033216,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-64,0
69,DC:A6:32:2C:42:BC,2020-07-14 22:43:50.038231,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-68,0
70,DC:A6:32:2C:42:BC,2020-07-14 22:43:52.043196,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-71,0
71,DC:A6:32:2C:42:BC,2020-07-14 22:43:53.191838,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-74,0
72,DC:A6:32:2C:42:BC,2020-07-14 22:43:54.043032,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-61,0
73,DC:A6:32:2C:42:BC,2020-07-14 22:43:55.029210,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-59,0
74,DC:A6:32:2C:42:BC,2020-07-14 22:43:57.034172,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-53,0
75,DC:A6:32:2C:42:BC,2020-07-14 22:43:58.301671,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-75,0
76,DC:A6:32:2C:42:BC,2020-07-14 22:43:59.192982,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-65,0
77,DC:A6:32:2C:42:BC,2020-07-14 22:44:01.197306,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-57,0
78,DC:A6:32:2C:42:BC,2020-07-14 22:44:03.203012,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-47,0
79,DC:A6:32:2C:42:BC,2020-07-14 22:44:04.292774,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-51,0
80,DC:A6:32:2C:42:BC,2020-07-14 22:44:06.003949,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-64,0
0,DC:A6:32:2C:42:BC,2020-07-14 23:15:24.317346,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,0
1,DC:A6:32:2C:42:BC,2020-07-14 23:15:25.025151,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-56,0
2,DC:A6:32:2C:42:BC,2020-07-14 23:15:26.125136,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-57,0
3,DC:A6:32:2C:42:BC,2020-07-14 23:15:27.105096,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-58,0
4,DC:A6:32:2C:42:BC,2020-07-14 23:15:28.155095,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-81,0
5,DC:A6:32:2C:42:BC,2020-07-14 23:15:29.070128,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,0
6,DC:A6:32:2C:42:BC,2020-07-14 23:15:30.084726,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-69,0
7,DC:A6:32:2C:42:BC,2020-07-14 23:15:31.038964,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-69,0
8,DC:A6:32:2C:42:BC,2020-07-14 23:15:32.056566,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,0
9,DC:A6:32:2C:42:BC,2020-07-14 23:15:33.278964,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-70,0
10,DC:A6:32:2C:42:BC,2020-07-14 23:15:34.027687,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-59,0
11,DC:A6:32:2C:42:BC,2020-07-14 23:15:35.424182,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-58,0
12,DC:A6:32:2C:42:BC,2020-07-14 23:15:36.145333,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-58,0
13,DC:A6:32:2C:42:BC,2020-07-14 23:15:37.146570,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-54,0
14,DC:A6:32:2C:42:BC,2020-07-14 23:15:38.051556,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-56,0
15,DC:A6:32:2C:42:BC,2020-07-14 23:15:39.275296,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-51,0
16,DC:A6:32:2C:42:BC,2020-07-14 23:15:40.070452,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-52,0
17,DC:A6:32:2C:42:BC,2020-07-14 23:15:41.077882,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-54,0
18,DC:A6:32:2C:42:BC,2020-07-14 23:15:42.020375,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-63,0
19,DC:A6:32:2C:42:BC,2020-07-14 23:15:43.192850,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,0
20,DC:A6:32:2C:42:BC,2020-07-14 23:15:44.059076,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-54,0
21,DC:A6:32:2C:42:BC,2020-07-14 23:15:45.014246,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-45,0
22,DC:A6:32:2C:42:BC,2020-07-14 23:15:46.140484,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-43,0
23,DC:A6:32:2C:42:BC,2020-07-14 23:15:47.025383,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-45,0
24,DC:A6:32:2C:42:BC,2020-07-14 23:15:48.568004,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-55,0
25,DC:A6:32:2C:42:BC,2020-07-14 23:15:49.024120,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-53,0
26,DC:A6:32:2C:42:BC,2020-07-14 23:15:50.047441,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-54,0
27,DC:A6:32:2C:42:BC,2020-07-14 23:15:51.029239,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-50,0
28,DC:A6:32:2C:42:BC,2020-07-14 23:15:52.050565,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-51,0
29,DC:A6:32:2C:42:BC,2020-07-14 23:15:54.055586,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-67,0
30,DC:A6:32:2C:42:BC,2020-07-14 23:15:55.170641,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-77,0
31,DC:A6:32:2C:42:BC,2020-07-14 23:15:56.456818,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-65,0
32,DC:A6:32:2C:42:BC,2020-07-14 23:15:57.384307,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,0
33,DC:A6:32:2C:42:BC,2020-07-14 23:15:58.290589,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-69,0
34,DC:A6:32:2C:42:BC,2020-07-14 23:15:59.010597,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-67,0
35,DC:A6:32:2C:42:BC,2020-07-14 23:16:00.127053,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-60,0
36,DC:A6:32:2C:42:BC,2020-07-14 23:16:01.080877,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-65,0
37,DC:A6:32:2C:42:BC,2020-07-14 23:16:02.392040,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,0
38,DC:A6:32:2C:42:BC,2020-07-14 23:16:03.101415,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-66,0
39,DC:A6:32:2C:42:BC,2020-07-14 23:16:04.601298,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-81,0
40,DC:A6:32:2C:42:BC,2020-07-14 23:16:05.140796,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,0
41,DC:A6:32:2C:42:BC,2020-07-14 23:16:06.098277,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,0
42,DC:A6:32:2C:42:BC,2020-07-14 23:16:07.020823,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,0
43,DC:A6:32:2C:42:BC,2020-07-14 23:16:08.188309,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-65,0
44,DC:A6:32:2C:42:BC,2020-07-14 23:16:09.282607,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-52,0
45,DC:A6:32:2C:42:BC,2020-07-14 23:16:10.425921,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-52,0
46,DC:A6:32:2C:42:BC,2020-07-14 23:16:11.205753,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-55,0
47,DC:A6:32:2C:42:BC,2020-07-14 23:16:12.019512,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,0
48,DC:A6:32:2C:42:BC,2020-07-14 23:16:13.125762,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,0
49,DC:A6:32:2C:42:BC,2020-07-14 23:16:14.185879,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,0
50,DC:A6:32:2C:42:BC,2020-07-14 23:16:15.137254,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-65,0
51,DC:A6:32:2C:42:BC,2020-07-14 23:16:16.060850,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-61,0
52,DC:A6:32:2C:42:BC,2020-07-14 23:16:17.051424,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-59,0
53,DC:A6:32:2C:42:BC,2020-07-14 23:16:18.038329,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,0
54,DC:A6:32:2C:42:BC,2020-07-14 23:16:19.128437,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-60,0
55,DC:A6:32:2C:42:BC,2020-07-14 23:16:20.031508,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,0
56,DC:A6:32:2C:42:BC,2020-07-14 23:16:21.037293,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-61,0
57,DC:A6:32:2C:42:BC,2020-07-14 23:16:22.059693,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-56,0
58,DC:A6:32:2C:42:BC,2020-07-14 23:16:23.049645,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-58,0
59,DC:A6:32:2C:42:BC,2020-07-14 23:16:24.176614,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-58,0
60,DC:A6:32:2C:42:BC,2020-07-14 23:16:25.151690,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,0
61,DC:A6:32:2C:42:BC,2020-07-14 23:16:26.483571,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,0
62,DC:A6:32:2C:42:BC,2020-07-14 23:16:27.194896,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-67,0
63,DC:A6:32:2C:42:BC,2020-07-14 23:16:28.011057,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-72,0
64,DC:A6:32:2C:42:BC,2020-07-14 23:16:29.022616,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-66,0
65,DC:A6:32:2C:42:BC,2020-07-14 23:16:30.104213,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,0
66,DC:A6:32:2C:42:BC,2020-07-14 23:16:31.068678,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,0
67,DC:A6:32:2C:42:BC,2020-07-14 23:16:32.019904,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-57,0
68,DC:A6:32:2C:42:BC,2020-07-14 23:16:33.171205,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,0
69,DC:A6:32:2C:42:BC,2020-07-14 23:16:34.101671,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-54,0
70,DC:A6:32:2C:42:BC,2020-07-14 23:16:35.147298,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-59,0
71,DC:A6:32:2C:42:BC,2020-07-14 23:16:36.447505,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-61,0
72,DC:A6:32:2C:42:BC,2020-07-14 23:16:37.336096,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,0
73,DC:A6:32:2C:42:BC,2020-07-14 23:16:38.376191,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,0
74,DC:A6:32:2C:42:BC,2020-07-14 23:16:39.133735,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,0
75,DC:A6:32:2C:42:BC,2020-07-14 23:16:40.041204,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-61,0
76,DC:A6:32:2C:42:BC,2020-07-14 23:16:41.656392,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,0
77,DC:A6:32:2C:42:BC,2020-07-14 23:16:42.001770,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-61,0
78,DC:A6:32:2C:42:BC,2020-07-14 23:16:43.016207,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-66,0
79,DC:A6:32:2C:42:BC,2020-07-14 23:16:44.210612,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-67,0
80,DC:A6:32:2C:42:BC,2020-07-14 23:16:45.170020,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,0
81,DC:A6:32:2C:42:BC,2020-07-14 23:16:46.027023,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-58,0
82,DC:A6:32:2C:42:BC,2020-07-14 23:16:47.730070,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-57,0
83,DC:A6:32:2C:42:BC,2020-07-14 23:16:48.037486,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-56,0
84,DC:A6:32:2C:42:BC,2020-07-14 23:16:49.012584,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-56,0
85,DC:A6:32:2C:42:BC,2020-07-14 23:16:50.738971,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-53,0
86,DC:A6:32:2C:42:BC,2020-07-14 23:16:51.001948,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-51,0
87,DC:A6:32:2C:42:BC,2020-07-14 23:16:52.498947,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-60,0
88,DC:A6:32:2C:42:BC,2020-07-14 23:16:53.293277,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-72,0
89,DC:A6:32:2C:42:BC,2020-07-14 23:16:54.390121,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-70,0
90,DC:A6:32:2C:42:BC,2020-07-14 23:16:55.023805,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,0
91,DC:A6:32:2C:42:BC,2020-07-14 23:16:56.060293,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,0
92,DC:A6:32:2C:42:BC,2020-07-14 23:16:57.101432,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-74,0
93,DC:A6:32:2C:42:BC,2020-07-14 23:16:58.145111,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-69,0
94,DC:A6:32:2C:42:BC,2020-07-14 23:16:59.260214,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-69,0
95,DC:A6:32:2C:42:BC,2020-07-14 23:17:00.251578,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-65,0
96,DC:A6:32:2C:42:BC,2020-07-14 23:17:01.530218,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-66,0
97,DC:A6:32:2C:42:BC,2020-07-14 23:17:02.067749,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-63,0
98,DC:A6:32:2C:42:BC,2020-07-14 23:17:03.066691,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,0
99,DC:A6:32:2C:42:BC,2020-07-14 23:17:04.311645,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-57,0
0,DC:A6:32:2C:42:BC,2020-07-12 00:37:50.627576,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-81,1
1,DC:A6:32:2C:42:BC,2020-07-12 00:37:51.074525,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-74,1
3,DC:A6:32:2C:42:BC,2020-07-12 00:37:52.329149,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-68,1
5,DC:A6:32:2C:42:BC,2020-07-12 00:37:53.082227,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-66,1
8,DC:A6:32:2C:42:BC,2020-07-12 00:37:54.079739,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-64,1
10,DC:A6:32:2C:42:BC,2020-07-12 00:37:55.097316,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-64,1
11,DC:A6:32:2C:42:BC,2020-07-12 00:37:56.289949,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-70,1
13,DC:A6:32:2C:42:BC,2020-07-12 00:37:57.011071,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-70,1
15,DC:A6:32:2C:42:BC,2020-07-12 00:37:58.266100,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-68,1
16,DC:A6:32:2C:42:BC,2020-07-12 00:37:59.366121,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-70,1
17,DC:A6:32:2C:42:BC,2020-07-12 00:38:00.047939,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-67,1
18,DC:A6:32:2C:42:BC,2020-07-12 00:38:01.062421,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-73,1
21,DC:A6:32:2C:42:BC,2020-07-12 00:38:02.262494,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-67,1
22,DC:A6:32:2C:42:BC,2020-07-12 00:38:03.112524,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-77,1
24,DC:A6:32:2C:42:BC,2020-07-12 00:38:04.154977,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-73,1
26,DC:A6:32:2C:42:BC,2020-07-12 00:38:05.017465,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-83,1
27,DC:A6:32:2C:42:BC,2020-07-12 00:38:06.024978,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-78,1
29,DC:A6:32:2C:42:BC,2020-07-12 00:38:07.124989,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-71,1
31,DC:A6:32:2C:42:BC,2020-07-12 00:38:08.037527,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-81,1
33,DC:A6:32:2C:42:BC,2020-07-12 00:38:09.013767,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-85,1
35,DC:A6:32:2C:42:BC,2020-07-12 00:38:10.160065,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-70,1
37,DC:A6:32:2C:42:BC,2020-07-12 00:38:11.061455,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-69,1
39,DC:A6:32:2C:42:BC,2020-07-12 00:38:12.107548,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-67,1
40,DC:A6:32:2C:42:BC,2020-07-12 00:38:13.270053,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-71,1
41,DC:A6:32:2C:42:BC,2020-07-12 00:38:14.117590,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-71,1
43,DC:A6:32:2C:42:BC,2020-07-12 00:38:15.127604,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-73,1
44,DC:A6:32:2C:42:BC,2020-07-12 00:38:16.080777,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-72,1
45,DC:A6:32:2C:42:BC,2020-07-12 00:38:17.038939,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-77,1
48,DC:A6:32:2C:42:BC,2020-07-12 00:38:18.272624,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-77,1
50,DC:A6:32:2C:42:BC,2020-07-12 00:38:19.007791,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-74,1
52,DC:A6:32:2C:42:BC,2020-07-12 00:38:20.072714,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-79,1
53,DC:A6:32:2C:42:BC,2020-07-12 00:38:21.058464,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-71,1
55,DC:A6:32:2C:42:BC,2020-07-12 00:38:22.218563,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-73,1
57,DC:A6:32:2C:42:BC,2020-07-12 00:38:23.105890,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-78,1
60,DC:A6:32:2C:42:BC,2020-07-12 00:38:24.048959,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-72,1
61,DC:A6:32:2C:42:BC,2020-07-12 00:38:25.125254,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-66,1
64,DC:A6:32:2C:42:BC,2020-07-12 00:38:26.216612,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-63,1
66,DC:A6:32:2C:42:BC,2020-07-12 00:38:27.045859,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-64,1
67,DC:A6:32:2C:42:BC,2020-07-12 00:38:28.207837,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-70,1
68,DC:A6:32:2C:42:BC,2020-07-12 00:38:29.125284,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-70,1
69,DC:A6:32:2C:42:BC,2020-07-12 00:38:30.230234,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-67,1
72,DC:A6:32:2C:42:BC,2020-07-12 00:38:31.025345,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-71,1
73,DC:A6:32:2C:42:BC,2020-07-12 00:38:32.009134,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-69,1
75,DC:A6:32:2C:42:BC,2020-07-12 00:38:33.060290,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-67,1
77,DC:A6:32:2C:42:BC,2020-07-12 00:38:34.092247,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-65,1
79,DC:A6:32:2C:42:BC,2020-07-12 00:38:35.020967,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-59,1
82,DC:A6:32:2C:42:BC,2020-07-12 00:38:36.210414,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-57,1
83,DC:A6:32:2C:42:BC,2020-07-12 00:38:37.079093,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-59,1
84,DC:A6:32:2C:42:BC,2020-07-12 00:38:38.113466,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-61,1
85,DC:A6:32:2C:42:BC,2020-07-12 00:38:39.012849,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-59,1
86,DC:A6:32:2C:42:BC,2020-07-12 00:38:40.187192,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-68,1
